DateTime,AddedIPs,RemovedIPs
1588509721,6,0
1588510840,2358,304
1588510921,10,0
1588512122,11,0
1588512782,1,0
1588513321,25,0
1588513922,2,0
1588515122,36,0
1588515721,15,0
1588516921,54,0
1588517521,9,0
1588518121,11,0
1588519321,19,0
1588519922,3,0
1588520521,1,0
1588521721,67,0
1588522921,3,0
1588523582,26,0
1588524122,7,0
1588525321,21,0
1588526521,14,0
1588527121,16,0
1588527182,1,0
1588527721,11,0
1588528321,9,0
1588528921,18,1
1588529522,1,0
1588530121,29,0
1588530721,1,0
1588531321,6,0
1588531921,17,0
1588532522,3,0
1588533121,1,0
1588533722,1,0
1588534382,1,0
1588535521,20,0
1588536121,13,0
1588536722,20,0
1588537321,6,0
1588537982,25,0
1588538521,31,0
1588539121,2,0
1588539722,17,0
1588540321,6,0
1588540922,37,0
1588542122,1,1
1588542721,28,0
1588543322,5,0
1588544522,15,0
1588545181,1,0
1588545721,36,0
1588546321,1,0
1588546921,9,0
1588547521,3,0
1588548121,41,0
1588548721,1,0
1588548782,2,0
1588549321,2,0
1588549921,8,0
1588550521,23,0
1588551121,4,0
1588552381,11,0
1588552921,30,1
1588553521,19,0
1588554121,20,3
1588555321,17,0
1588556521,33,0
1588557721,28,0
1588558922,6,1
1588560121,60,0
1588561321,15,0
1588562521,26,0
1588563722,14,0
1588564921,7,1
1588566781,7,0
1588567322,21,0
1588568522,32,0
1588569121,6,0
1588569721,17,0
1588570382,3,0
1588570921,12,0
1588572121,8,1
1588572722,1,0
1588573321,11,1
1588574522,29,0
1588575721,6,0
1588576921,3,1
1588578122,39,0
1588578721,6,0
1588579322,17,0
1588579921,3,0
1588580521,2,0
1588581182,23,0
1588581722,6,0
1588582921,10,0
1588583521,4,0
1588584122,7,0
1588584721,4,0
1588585321,8,0
1588585921,1,0
1588586521,28,0
1588587721,11,0
1588588922,26,0
1588589521,6,0
1588590122,2,0
1588591321,35,0
1588591921,1,0
1588592521,9,0
1588593121,1,0
1588594321,2,0
1588594921,11,0
1588596121,2,0
1588596722,25,0
1588597322,29,0
1588597957,2566,373
1588598522,5,0
1588599721,60,0
1588600921,14,0
1588601522,16,0
1588602121,12,0
1588602721,19,0
1588603321,6,0
1588603922,36,0
1588604521,9,0
1588605121,1,0
1588605722,22,0
1588606321,12,0
1588606921,23,0
1588608121,15,0
1588608721,2,0
1588609322,31,0
1588609921,6,0
1588610521,7,0
1588611121,2,0
1588611721,3,1
1588612922,13,0
1588614121,38,1
1588615321,60,2
1588616522,16,0
1588617722,13,0
1588618321,3,0
1588618921,14,0
1588620122,17,0
1588620721,18,0
1588621922,1,0
1588622522,4,0
1588623722,21,0
1588624921,8,0
1588626122,24,0
1588626722,79,0
1588627321,47,0
1588628521,26,0
1588629122,9,0
1588629722,73,0
1588630921,41,0
1588631582,1,0
1588632121,22,0
1588633322,10,0
1588634522,14,0
1588635722,39,0
1588636922,5,0
1588637521,21,0
1588638121,45,0
1588638721,6,0
1588639321,21,0
1588639921,1,0
1588640521,18,0
1588641722,7,0
1588642921,32,0
1588643522,3,0
1588644121,3,0
1588645321,24,0
1588646521,60,0
1588647722,10,0
1588648921,23,0
1588650122,23,0
1588651321,38,0
1588652522,22,0
1588653721,47,0
1588654921,45,0
1588656121,17,0
1588657321,21,0
1588658522,4,0
1588659721,24,0
1588660921,16,0
1588662122,4,0
1588663321,35,0
1588663921,0,1
1588664521,5,0
1588665721,15,0
1588666921,29,0
1588668721,0,1
1588669321,18,0
1588670522,6,0
1588671122,1,0
1588671721,9,0
1588672321,4,0
1588672921,4,0
1588673521,12,0
1588674121,4,0
